,ECG_P_Onsets,ECG_P_Peaks,ECG_P_Offsets,ECG_Q_Peaks,ECG_R_Peaks,ECG_S_Peaks,ECG_T_Onsets,ECG_T_Peaks,ECG_T_Offsets,ECG_R_Offsets
4586,0.0,0.15503875968992262,0.2713178294573637,0.30232558139534826,0.40310077519379706,0.5193798449612399,0.6201550387596887,0.8139534883720929,1.0,0.5891472868217043
4587,0.0,0.15503875968992262,0.2713178294573637,0.29457364341085296,0.3953488372093018,0.5038759689922476,0.6201550387596905,0.8139534883720929,1.0,0.5736434108527136
4588,0.0,0.16393442622950818,0.2868852459016403,0.3196721311475419,0.4098360655737705,0.5245901639344263,0.6475409836065583,0.8524590163934426,1.0,0.5983606557377058
4589,0.0,0.15151515151515152,0.26515151515151597,0.30303030303030304,0.40151515151515066,0.5151515151515151,0.6287878787878797,0.8181818181818182,1.0,0.5833333333333325
4590,0.0,0.12820512820512858,0.22435897435897287,0.4358974358974371,0.51923076923077,0.6282051282051285,0.6858974358974357,0.8461538461538486,1.0,0.6858974358974357
4591,0.0,0.12781954887217972,0.2406015037593987,0.30827067669172875,0.39097744360902287,0.5488721804511274,0.6842105263157909,0.8721804511278203,1.0,0.5939849624060164
4592,0.0,0.11999999999999869,0.21999999999999958,0.2599999999999982,0.3399999999999983,0.47333333333333183,0.8466666666666657,1.0,1.0,0.5333333333333312
4593,0.0,0.15267175572519123,0.26717557251908547,0.29007633587786164,0.38931297709923507,0.5190839694656502,0.6412213740458031,0.8320610687022914,1.0,0.5877862595419854
4594,0.0,0.15503875968991918,0.271317829457362,0.3255813953488358,0.4108527131782941,0.573643410852712,0.620155038759687,0.8139534883720929,1.0,0.6434108527131762
4595,0.0,0.14925373134328335,0.2611940298507467,0.2910447761194033,0.38805970149253666,0.4925373134328367,0.6343283582089566,0.82089552238806,1.0,0.5597014925373134
4596,0.0,0.1282051282051282,0.22435897435897506,0.2948717948717963,0.358974358974359,0.4807692307692315,0.8269230769230762,0.9871794871794858,1.0,0.5384615384615384
4597,0.0,0.14598540145985414,0.14598540145985414,0.15328467153284603,0.24817518248175366,0.4233576642335786,0.8175182481751831,1.0,1.0,0.4233576642335786
4598,0.0,0.15151515151515152,0.2348484848484857,0.28030303030302944,0.37878787878788045,0.5075757575757585,0.6287878787878797,0.8181818181818182,1.0,0.5757575757575758
4599,0.0,0.15748031496062978,0.275590551181103,0.32283464566929015,0.40944881889763746,0.5354330708661412,0.6299212598425191,0.8110236220472442,1.0,0.6062992125984238
4600,0.0,0.1388888888888889,0.24305555555555633,0.26388888888889045,0.35416666666666746,0.4513888888888881,0.8611111111111112,1.0,1.0,0.5138888888888904
4601,0.0,0.15151515151515152,0.26515151515151597,0.31818181818181984,0.4166666666666675,0.5530303030303055,0.6515151515151532,0.8409090909090917,1.0,0.6212121212121229
4602,0.0,0.06716417910447711,0.17910447761194118,0.30597014925373206,0.402985074626866,0.5223880597014935,0.6343283582089575,0.8208955223880589,1.0,0.5895522388059706
4603,0.0,0.10638297872340215,0.18617021276595846,0.2978723404255326,0.36702127659574496,0.4893617021276584,0.7765957446808517,0.9095744680851091,1.0,0.5159574468085136
4604,0.0,0.1290322580645139,0.22580645161290508,0.3419354838709687,0.4258064516129039,0.5225806451612893,0.7612903225806447,0.9225806451612928,1.0,0.5806451612903241
4605,0.0,0.1599999999999966,0.2079999999999984,0.2079999999999984,0.2879999999999967,0.38399999999999324,0.8399999999999963,0.9039999999999964,1.0,0.45599999999999596
4606,0.0,0.14084507042253813,0.246478873239437,0.26760563380281804,0.32394366197183205,0.4084507042253562,0.8239436619718289,0.8943661971831011,1.0,0.471830985915493
4607,0.0,0.13245033112582516,0.23178807947019991,0.23841059602648765,0.30463576158940614,0.403973509933775,0.7814569536423873,0.8410596026490063,1.0,0.46357615894039983
4608,0.0,0.1379310344827561,0.2413793103448293,0.29655172413793296,0.35862068965517074,0.5241379310344817,0.834482758620689,0.9172413793103475,1.0,0.5241379310344817
4609,0.0,0.006289308176102701,0.10062893081760971,0.32075471698113167,0.39622641509434176,0.47169811320754623,0.7547169811320729,0.9119496855345901,1.0,0.5283018867924538
4610,0.0,0.1538461538461507,0.1538461538461507,0.16153846153846096,0.2615384615384603,0.36923076923076986,0.8000000000000014,0.8923076923076905,1.0,0.43846153846153496
4611,0.0,0.12987012987013294,0.22727272727272832,0.23376623376623698,0.3116883116883121,0.4025974025974046,0.7727272727272717,0.8506493506493525,1.0,0.43506493506493643
4612,0.0,0.1342281879194602,0.23489932885905537,0.2550335570469756,0.33557046979865646,0.4899328859060369,0.818791946308724,0.8993288590603988,1.0,0.5503355704697975
4613,0.0,0.1379310344827561,0.24137931034482316,0.2551724137931037,0.3379310344827561,0.4413793103448293,0.765517241379311,0.931034482758622,1.0,0.5034482758620671
4614,0.0,0.10606060606060615,0.20454545454545472,0.325757575757576,0.4166666666666666,0.49242424242424243,0.6287878787878789,0.8181818181818185,1.0,0.5606060606060607
4615,0.0,0.13669064748201457,0.22302158273381323,0.34532374100719426,0.4316546762589929,0.5035971223021585,0.6546762589928061,0.83453237410072,1.0,0.5683453237410074
4616,0.0,0.13636363636363646,0.2196969696969699,0.3484848484848488,0.4393939393939398,0.5151515151515156,0.6666666666666672,0.8560606060606067,1.0,0.5833333333333338
4617,0.0,0.15151515151515163,0.26515151515151536,0.3636363636363639,0.4545454545454549,0.5303030303030307,0.6818181818181824,0.8712121212121211,1.0,0.598484848484849
4618,0.0,0.1503759398496242,0.2406015037593987,0.36090225563909806,0.45112781954887254,0.5263157894736846,0.68421052631579,0.8721804511278194,1.0,0.5939849624060155
4619,0.0,0.1418439716312058,0.21985815602836817,0.3404255319148939,0.4326241134751769,0.5035460992907798,0.6524822695035466,0.8297872340425531,1.0,0.5673758865248232
4620,0.0,0.09448818897637803,0.1968503937007867,0.32283464566929077,0.41732283464566877,0.4960629921259838,0.6141732283464573,0.8110236220472439,1.0,0.5669291338582683
4621,0.0,0.129032258064515,0.21290322580645135,0.3225806451612896,0.3935483870967743,0.45806451612903254,0.8516129032258068,0.9290322580645167,1.0,0.5161290322580642
4622,0.0,0.0825688073394486,0.2110091743119258,0.2110091743119258,0.32110091743119196,0.4220183486238516,0.6238532110091729,0.8532110091743118,1.0,0.5045871559633023
4623,0.0,0.101449275362319,0.202898550724638,0.32608695652173886,0.42028985507246447,0.4927536231884066,0.6449275362318843,0.8260869565217405,1.0,0.5579710144927538
4624,0.0,0.0903614457831332,0.18072289156626506,0.29518072289156694,0.3614457831325301,0.42168674698795183,0.8012048192771077,0.8975903614457824,1.0,0.47590361445783197
4625,0.0,0.13768115942029066,0.2391304347826095,0.37681159420289856,0.463768115942029,0.5289855072463776,0.6811594202898551,0.8623188405797093,1.0,0.5942028985507246
4626,0.0,0.11299435028248608,0.19209039548022636,0.29943502824858753,0.3728813559322041,0.42937853107344714,0.7627118644067805,0.8757062146892666,1.0,0.48022598870056526
4627,0.0,0.1418439716312058,0.24822695035461093,0.3900709219858167,0.4680851063829807,0.539007092198582,0.6666666666666687,0.8439716312056752,1.0,0.6028368794326238
4628,0.0,0.09090909090909091,0.1742424242424251,0.30303030303030304,0.40151515151515066,0.469696969696968,0.6287878787878797,0.8181818181818182,1.0,0.5378787878787887
4629,0.0,0.08955223880597,0.17910447761194,0.2985074626865667,0.3955223880597,0.4701492537313433,0.6343283582089534,0.82089552238806,1.0,0.53731343283582
4630,0.0,0.10370370370370231,0.21481481481481451,0.3333333333333333,0.41481481481481586,0.48888888888888843,0.6444444444444436,0.8222222222222217,1.0,0.5555555555555545
4631,0.0,0.125,0.21875,0.3593749999999983,0.4453124999999991,0.5234375000000009,0.6718749999999982,0.8671875000000009,1.0,0.59375
4632,0.0,0.1418439716312058,0.23404255319148876,0.36170212765957555,0.4397163120567395,0.5106382978723408,0.6524822695035466,0.8297872340425531,1.0,0.5744680851063827
4633,0.0,0.1153846153846168,0.19230769230769373,0.3141025641025634,0.38461538461538464,0.4487179487179501,0.8269230769230762,0.9038461538461532,1.0,0.5064102564102572
4634,0.0,0.0863309352517985,0.19424460431654741,0.3381294964028782,0.42446043165467673,0.4964028776978405,0.6474820143884903,0.8273381294964031,1.0,0.5611510791366918
4635,0.0,0.1086956521739108,0.21014492753623143,0.3478260869565223,0.42753623188405626,0.5,0.6449275362318843,0.8260869565217388,1.0,0.5652173913043471
